CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,PitchSatisfactionScore,NumberOfChildrenVisiting,MonthlyIncome,Weather,review_text
203604,0,46,Self Enquiry,1,9,Female,3,5,Deluxe,3,3,4,2,24448,rain,It is very comfortable place that near from station and room is very clean and wide:) There are many restaurant and store for buy something near house. I strong recommend this guest house!!
203605,0,39,Self Enquiry,1,9,Female,3,5,Standard,3,5,5,2,26434,rain,"Great place to stay!
Great host!"
203606,1,36,Self Enquiry,3,17,Male,3,5,Standard,5,2,5,2,28984,fog,"Great place, location and view!!!"
203607,0,38,Self Enquiry,1,17,Female,4,4,Basic,4,3,1,1,22614,sun,We were able to check in a little earlier than 2pm which was great. The apartment itself was very good with regard to a lot of space and cleanliness. The area might be a little noisy for some people due to surrounding clubs. Shower was great! It was an enjoyable stay for one night. However don't know if we were able to get the value for our money due to little things such as aircon and wifi stopping and the noise outside which disrupted our sleep a little.. Thanks Kostas for being a great host and responding very quickly to us! 
203608,0,41,Self Enquiry,1,23,Fe Male,3,4,Standard,3,8,4,1,26623,sun,Make sure you double check that they will be available on check in as we had to wait an extra 25 min. Hotel was over booked so we didn't get the room we paid for. The wifi stopped working and so did the aircon during the night. It is close to lots of shops and a short walk to town. Overall was ok just felt as though we didn't get our value for money. 
203609,0,45,Company Invited,2,7,Male,3,4,Deluxe,3,6,5,2,24421,fog,"Very nice apartment as per description and photos 
Very noisy from the nearby lively square at weekends made it difficult to sleep 
Overall very nice and great location "
203610,0,49,Company Invited,1,11,Male,3,5,Super Deluxe,3,4,5,2,33880,fog,"Very nice apartment and good location, but is over priced for what it is.  The jacuzzi is not private as the listing makes it seem."
203611,1,36,Self Enquiry,3,22,Male,3,6,Deluxe,3,8,1,2,24118,wed,"Superb flat, well located, close to the center of Athens, superb view on the rooftop to take your breakfast. Very good communication with the owner and good advises (like the central Market, amazing). Only bad point, the jacuzzi didn’t work.. I recommend this flat for the view, the location and the modern style."
203612,0,25,Company Invited,1,9,Female,3,4,Basic,3,3,3,2,22438,rain,"I have stayed in the Kostas’s place for the second time and I presume it is enough to say how satisfied I am all by itself. It was a special occasion (my boyfirend’s birthday and as he never visited Athens before I planned a suprise) so with no doubt I choose to stay there. The apartment is located in the Gazi -by far my favorite part of the city- with many nice cafes, pubs, restaurants and night clubs within walking distance and also easy to accesible via metro yet if you prefer to walk (like we did) it is easy to visit attractions of the city. The apartment itself is clean, new, comfortable and tastefully decorated. Both Kostas and his team are really great – nice, generous and always reachable for any questions, welcoming you with great advices. Personally have thank them for their attitude to handle the reservation. I would recommend to anyone with no hesitation to stay in this apartment. (P.S. you must experience the jacuzzi on the top floor, it has a breathtaking view.)"
203613,0,28,Self Enquiry,1,15,Female,3,2,Basic,3,2,4,1,22195,rain,"Great hospitality, amazing communication with mr. Kostas as well as the receptionist. The appartment is located centrally next to the Gazi area, which is very convenient for someone that wants to eat, have a drink or party until the morning. 

Thanks for everything,
Nikos"
203614,0,28,Company Invited,1,9,Male,3,4,Basic,3,4,3,2,21258,rain,"WOW!!!
Hard to describe how amazing this was.
Kostas went above and beyond to look after us. Even had someone wait at the apartment until nearly 2am to ensure there was someone there to let us in and show us around. The apartment was immaculate!! The rooftop
Spa overlooking the Acropolis was a brilliant touch. 10 minutes walk and you are in the thriving bar and restaurant scene..
I really couldn’t recommend this place enough!!!
Everything was simply AMAZING!!!!"
203615,1,41,Self Enquiry,1,14,Male,4,4,Basic,5,5,3,2,20844,fog,"The apartment is basically one of a couple in a ""hotel"".  There is a front desk for checking in and you can leave your stuff if you are early.  Kostas was very great and accommodating.  The apartment itself is spacious and lovely.  The rooftop hot tub, while not private, was wonderful.  We never saw another person in the tub.  The kids loved it and the view is wonderful.  It is the best part about the place.  The neighborhood was surprisingly wonderful and trendy.  It was so much less touristy than staying right inPLAKA, for example.  It was one tram stop away from Monstiriaki.  Very quick and convenient with it's own wonderful restaurants and charm.   We were a family of 4 with 2 small children (6 and 1) and we loved staying here.  Thank you!"
203616,0,30,Self Enquiry,3,17,Male,3,5,Deluxe,3,2,4,1,24547,fog,"I cannot express how wonderful our stay was. Alex was so accommodating and incredibly helpful. He mapped out exactly where we were and where we might want to go and how to get there.   we did and saw everything. This really was the perfect place to stay in Athens, easy access to the metro and the bar scene, and the view!  The view of Acropolis from the room top is  incredible. Seeing it lit up at night was just breathtaking. Gazing upon the Acropolis as i sat in the hot tub is a moment i will never forget! i will be staying here again 100%, anytime I am coming to Athens i will be contacting Alex and Kostas to stay at one of their properties. The second apartment we stayed in on the back half of our trip was equally special and beautiful. We are blessed to have found such wonderful accommodations. Thank you!"
203617,0,37,Self Enquiry,1,12,Female,3,4,Standard,5,6,4,2,26686,fog,"Kostas was easy to communicate with, very friendly and accommodating to us. The place is gorgeous, ultra modern, comfortable and central to great restaurants and bars. Close to the metro as well. The star of the (Website hidden by Airbnb) not miss this......get to the roof with a bottle of wine and bask yourself in the hot tub with the view of Acropolis during sunset. Spectacular."
203618,0,26,Company Invited,1,9,Male,4,2,Deluxe,3,3,1,2,23884,fog,"Kostas and Alex are really friendly and helpful. All the time we had some questions, they answered directly and really kind. 
All in all we enjoyed our stay (five days), especially because of the jacuzzi and the amazing view. 
The apartment itself was good as well. Unfortunately pepper, salt, oil and the bathrobe were missing. For us (as poor students) the apartment was really expensive and we expected a little bit more. For example the dishes were a little bit dirty and we didn’t had real duvet cover. We would book it again- but not for that money."
203619,0,40,Self Enquiry,1,19,Male,4,4,Deluxe,4,6,3,2,23973,fog,"Eleni's place has charm, character, and comfort. The interaction with the host was friendly and informative, always helpful and responsive.  The location is great with easy access to the tram to take you right to the beach or walk out the door for a stroll to the Acropolis. There is a supermarket nearby as well.  The view from the patio on the roof is amazing.  Thank you Eleni for a enjoying place. "
203620,0,50,Self Enquiry,1,29,Female,4,4,Super Deluxe,4,5,4,,35091,rain,"great location, lovely apartment, quiet and great host"
203621,0,51,Self Enquiry,1,24,Female,3,5,Standard,5,7,3,1,31947,rain,"Very nice and comfortable flat, everything as it should be, amazing views from the shared rooftop deck!"
203622,0,21,Self Enquiry,3,9,Female,3,4,Basic,3,3,4,1,21461,fog,"Eleni's apartment was clean and very well located. The kitchen was very well equipped and the host left a bottle of wine and some butter/milk ready for us when we arrived. The apartment itself had everything we needed, the surrounding areas were really quiet and convenient with lot of restaurants/shops/cafes nearby. 
We were provided with great suggestions for trips to places nearby by Timo(the property's manager). Timo replied extremely quickly to enquiries and stayed in touch throughout our stay. "
203623,0,35,Self Enquiry,1,10,Female,4,4,Deluxe,4,3,5,3,24111,rain,"Lovely traditional Greek house right in the heart of Athens. The house is lovely and made our experience much more authentic. The view from the buildings' balcony is simply breathtaking!!! And the location is perfect, Acropolis is not even 10 min walk away, there is a supermarket just around the corner,  and the hop on hop off bus stop is only few steps way.
Whenever I am back to Athens, I would love to stay there again! :D"
203624,0,37,Self Enquiry,1,14,Male,4,4,Basic,4,4,1,3,20691,rain,I think Eleni and Timo have the best rooftop view in Athens! We loved our stay in your apartment and can only recommend it in the strongest terms. So close to everything too - no taxis needed :)
